Distance_(pixels),Gray_Value
1375,9561.875
1376,9477.500
1377,9415.125
1378,9364.375
1379,9315.750
1380,9256.375
1381,9195.125
1382,9182.750
1383,9191.125
1384,9185.750
1385,9185.875
1386,9193.250
1387,9202.625
1388,9244.500
1389,9264.875
1390,9231.375
1391,9183.500
1392,9126.250
1393,9022.000
1394,8990.875
1395,8997.875
1396,8966.750
1397,8973.875
1398,8985.500
1399,9015.125
1400,9028.250
1401,9057.125
1402,9104.250
1403,9150.250
1404,9185.375
1405,9229.250
1406,9214.875
1407,9163.000
1408,9093.250
1409,9043.625
1410,9042.750
1411,9038.375
1412,9039.500
1413,9080.125
1414,9108.125
1415,9151.375
1416,9226.125
1417,9282.500
1418,9366.625
1419,9444.625
1420,9476.875
1421,9469.375
1422,9496.750
1423,9509.250
1424,9527.625
1425,9525.000
1426,9506.000
1427,9506.000
1428,9525.000
1429,9526.750
1430,9564.625
1431,9602.250
1432,9626.875
1433,9635.500
1434,9645.000
1435,9657.500
1436,9686.625
1437,9702.875
1438,9707.000
1439,9695.875
1440,9713.375
1441,9722.000
1442,9716.125
1443,9722.000
1444,9718.375
1445,9723.625
1446,9715.125
1447,9672.000
1448,9655.375
1449,9665.875
1450,9648.500
1451,9591.625
1452,9541.000
1453,9517.750
1454,9472.375
1455,9464.375
1456,9467.625
1457,9498.625
1458,9541.625
1459,9584.125
1460,9677.875
1461,9707.000
1462,9733.250
1463,9778.875
1464,9783.625
1465,9758.500
1466,9711.750
1467,9667.500
1468,9628.500
1469,9596.000
1470,9586.125
1471,9606.625
1472,9668.250
1473,9744.000
1474,9814.500
1475,9859.750
1476,9925.875
1477,9970.500
1478,10027.750
1479,10087.625
1480,10086.625
1481,10095.750
1482,10114.000
1483,10076.750
1484,10041.500
1485,10045.125
1486,10065.000
1487,10101.250
1488,10108.125
1489,10088.500
1490,10094.625
1491,10077.000
1492,10079.000
1493,10065.000
1494,10013.000
1495,9947.750
1496,9890.875
1497,9807.250
1498,9789.125
1499,9742.750
1500,9672.750
1501,9600.750
1502,9469.375
1503,9224.500
1504,8871.125
1505,8484.250
1506,8221.500
1507,8216.125
1508,8407.750
1509,8709.625
1510,9031.000
1511,9295.500
1512,9456.500
1513,9567.125
1514,9595.500
1515,9604.625
1516,9610.000
1517,9552.125
1518,9439.125
1519,9396.875
1520,9358.250
1521,9317.875
1522,9316.750
1523,9334.625
1524,9384.750
1525,9431.250
1526,9476.875
1527,9567.375
1528,9692.375
1529,9825.250
